Fecha Modificación;Fecha Descarga;Cód. Puesto;Dotación;Puesto;Cód. Departamento-Organismo Autónomo;Departamento-Organismo Autónomo;Cód. Centro Orgánico;Centro Orgánico;Cód. Centro Destino;Centro Destino;Categoria Retributiva;Perfil Lingüístico;Fecha de Preceptividad;Importe retributivo
09/05/2016;09/02/2017;3569;1;JEFE/A EQUIPO MANTENIMIENTO ELECTRICO;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;8;01;;31.443,44
09/05/2016;09/02/2017;3569;2;JEFE/A EQUIPO MANTENIMIENTO ELECTRICO;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;8;01;;31.443,44
09/05/2016;09/02/2017;3570;1;TÉCNICO/A SISTEMAS DE REDES;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;12;02;31/10/1992;39.870,32
09/05/2016;09/02/2017;3572;1;TÉCNICO/A PROYECTOS MANTENIMIENTO;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;11;02;31/03/2014;37.275,00
09/05/2016;09/02/2017;3573;1;JEFE/A SECCIÓN SISTEMAS AYUDA DESARROLLO;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;14;04;;46.567,92
09/05/2016;09/02/2017;3574;1;SUPERVISOR/A MANTENIMIENTO RADIO;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;9;02;;33.094,60
09/05/2016;09/02/2017;3579;1;RESP. APROVISIONAMIENTOS Y MANT. CENTROS;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;14;03;31/12/2017;46.567,92
09/05/2016;09/02/2017;3585;1;JEFE/A DIV. TECN. DE LA INFORM. Y COMUN.;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;17;04;;59.042,62
09/05/2016;09/02/2017;3587;1;TECNICO/A INSPECCION;11;SEGURIDAD;111100000000;DIR. GESTIÓN ECONÓMICA Y RECURSOS GENER.;000322;SEDE DE INTERIOR-ERANDIO;13;04;31/03/2014;43.049,02
09/05/2016;09/02/2017;3249;3;AUXILIAR ADMINISTRATIVO/A B;11;SEGURIDAD;111200000000;DIR. RÉG. JURID., SERVIC. Y PROC. ELECT.;000117;GOBIERNO VASCO - SEDE VITORIA-GASTEIZ;5;02;;26.857,32
09/05/2016;09/02/2017;3459;22;CONDUCTOR DE DEPARTAMENTO;11;SEGURIDAD;111200000000;DIR. RÉG. JURID., SERVIC. Y PROC. ELECT.;000117;GOBIERNO VASCO - SEDE VITORIA-GASTEIZ;6;01;;29.041,18
09/05/2016;09/02/2017;3133;1;JEFE/A AREA SALUD MENTAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/03/2014;50.175,72
09/05/2016;09/02/2017;3142;2;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003656;DONOSTIA - S.S. COMISARIA;10;02;31/10/1994;35.330,96
09/05/2016;09/02/2017;3142;4;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;10;02;;35.330,96
09/05/2016;09/02/2017;3142;6;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;10;02;31/03/1993;35.330,96
09/05/2016;09/02/2017;3142;7;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;10;02;31/10/1992;35.330,96
09/05/2016;09/02/2017;3142;8;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;10;02;31/12/2017;35.330,96
09/05/2016;09/02/2017;3142;9;TECNICO/A MEDIO ADMINISTRACION;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003629;ERANDIO COMISARIA;10;02;;35.330,96
09/05/2016;09/02/2017;3145;1;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1993;39.870,32
09/05/2016;09/02/2017;3145;13;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/2003;39.870,32
09/05/2016;09/02/2017;3145;19;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;;39.870,32
09/05/2016;09/02/2017;3145;2;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/10/1994;39.870,32
09/05/2016;09/02/2017;3145;20;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2013;39.870,32
09/05/2016;09/02/2017;3145;22;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;31/03/2015;39.870,32
09/05/2016;09/02/2017;3145;4;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;;39.870,32
09/05/2016;09/02/2017;3145;5;LETRADO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;12;04;;39.870,32
09/05/2016;09/02/2017;3154;3;RECEPCIONISTA TELEFONISTA;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;3;02;31/03/1992;24.323,60
09/05/2016;09/02/2017;3164;4;COCINERO/A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003659;UNIDAD DE PROTECCION;5;01;;26.857,32
09/05/2016;09/02/2017;3180;1;TECNICO/A FORMACION Y NORMALIZACION LING;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;11;05;;37.275,00
09/05/2016;09/02/2017;3184;1;JEFE/A AREA EVALUACION, PROVISIÓN Y CENT;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;16;03;31/03/2014;54.664,82
09/05/2016;09/02/2017;3187;1;JEFE/A AREA RECLAMACION DAÑOS;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;13;03;31/10/1993;43.049,02
09/05/2016;09/02/2017;3193;1;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;31/10/1993;43.049,02
09/05/2016;09/02/2017;3193;2;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;31/12/2017;43.049,02
09/05/2016;09/02/2017;3193;3;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;;43.049,02
09/05/2016;09/02/2017;3193;4;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;;43.049,02
09/05/2016;09/02/2017;3193;5;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;;43.049,02
09/05/2016;09/02/2017;3193;6;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;;43.049,02
09/05/2016;09/02/2017;3193;7;LETRADO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;13;04;;43.049,02
09/05/2016;09/02/2017;3195;2;PSICOLOGO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;31/10/1994;43.049,02
09/05/2016;09/02/2017;3210;1;JEFE/A AREA PERSONAL;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;17;03;31/12/2014;59.042,62
09/05/2016;09/02/2017;3212;1;JEFE/A AREA RELACIONES SINDICALES;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;16;03;;54.664,82
09/05/2016;09/02/2017;3227;1;JEFE/A AREA MEDICINA DEL TRABAJO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;15;03;31/03/2014;50.175,72
09/05/2016;09/02/2017;3234;1;JEFE/A SECCION REGIMEN JURIDICO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;13;03;31/10/1997;43.049,02
09/05/2016;09/02/2017;3243;14;ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003659;UNIDAD DE PROTECCION;7;02;;29.808,94
09/05/2016;09/02/2017;3243;2;ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;7;02;31/10/1992;29.808,94
09/05/2016;09/02/2017;3244;12;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;6;02;;28.310,10
09/05/2016;09/02/2017;3244;13;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;6;02;;28.310,10
09/05/2016;09/02/2017;3244;14;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000453;OF.TERR. TRAFICO BIZKAIA/PROCESOS ELECTORALES;6;02;31/03/2011;28.310,10
09/05/2016;09/02/2017;3244;15;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003656;DONOSTIA - S.S. COMISARIA;6;02;31/10/1992;28.310,10
09/05/2016;09/02/2017;3244;16;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;6;02;31/10/1992;28.310,10
09/05/2016;09/02/2017;3244;17;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;6;02;31/03/2014;28.310,10
09/05/2016;09/02/2017;3244;18;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;6;02;;28.310,10
09/05/2016;09/02/2017;3244;19;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;6;02;;28.310,10
09/05/2016;09/02/2017;3244;20;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;6;02;31/10/1993;28.310,10
09/05/2016;09/02/2017;3244;30;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/03/2014;28.310,10
09/05/2016;09/02/2017;3244;31;ADMINISTRATIVO/A B;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;6;02;31/03/2011;28.310,10
09/05/2016;09/02/2017;3248;13;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;;26.857,32
09/05/2016;09/02/2017;3248;14;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;;26.857,32
09/05/2016;09/02/2017;3248;15;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1993;26.857,32
09/05/2016;09/02/2017;3248;16;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1991;26.857,32
09/05/2016;09/02/2017;3248;17;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1991;26.857,32
09/05/2016;09/02/2017;3248;18;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/03/2011;26.857,32
09/05/2016;09/02/2017;3248;20;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;;26.857,32
09/05/2016;09/02/2017;3248;21;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/03/2014;26.857,32
09/05/2016;09/02/2017;3248;23;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;;26.857,32
09/05/2016;09/02/2017;3248;24;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003656;DONOSTIA - S.S. COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;25;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;5;02;31/03/2007;26.857,32
09/05/2016;09/02/2017;3248;26;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003713;BRIGADA MOVIL;5;02;31/10/1997;26.857,32
09/05/2016;09/02/2017;3248;27;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/03/1994;26.857,32
09/05/2016;09/02/2017;3248;28;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;5;02;31/10/1997;26.857,32
09/05/2016;09/02/2017;3248;29;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;5;02;;26.857,32
09/05/2016;09/02/2017;3248;3;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/2011;26.857,32
09/05/2016;09/02/2017;3248;30;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003685;BILBAO COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;31;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003713;BRIGADA MOVIL;5;02;31/03/2011;26.857,32
09/05/2016;09/02/2017;3248;32;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003713;BRIGADA MOVIL;5;02;;26.857,32
09/05/2016;09/02/2017;3248;33;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;5;02;;26.857,32
09/05/2016;09/02/2017;3248;34;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003646;HERNANI COMISARIA;5;02;31/03/2007;26.857,32
09/05/2016;09/02/2017;3248;35;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003630;EIBAR COMISARIA;5;02;31/10/1991;26.857,32
09/05/2016;09/02/2017;3248;36;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;37;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003672;ERRENTERIA COMISARIA;5;02;31/10/1991;26.857,32
09/05/2016;09/02/2017;3248;38;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003673;LAUDIO COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;39;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003631;LAGUARDIA COMISARIA;5;02;31/10/1993;26.857,32
09/05/2016;09/02/2017;3248;40;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003653;DURANGO COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;41;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003707;GERNIKA COMISARIA;5;02;31/03/2011;26.857,32
09/05/2016;09/02/2017;3248;42;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003655;ONDARROA COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;43;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003720;BALMASEDA COMISARIA;5;02;31/03/2011;26.857,32
09/05/2016;09/02/2017;3248;44;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003629;ERANDIO COMISARIA;5;02;31/10/1991;26.857,32
09/05/2016;09/02/2017;3248;45;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003683;GALDAKAO COMISARIA;5;02;31/10/2012;26.857,32
09/05/2016;09/02/2017;3248;46;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003626;BERGARA COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;47;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003654;BEASAIN COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;48;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003627;TOLOSA COMISARIA;5;02;31/10/1997;26.857,32
09/05/2016;09/02/2017;3248;50;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003671;ZUMARRAGA COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;51;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/03/2014;26.857,32
09/05/2016;09/02/2017;3248;53;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;5;02;31/10/1990;26.857,32
09/05/2016;09/02/2017;3248;55;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003656;DONOSTIA - S.S. COMISARIA;5;02;31/10/1992;26.857,32
09/05/2016;09/02/2017;3248;56;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003647;SESTAO COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;57;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003684;MUSKIZ COMISARIA;5;02;31/10/1993;26.857,32
09/05/2016;09/02/2017;3248;58;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;;26.857,32
09/05/2016;09/02/2017;3248;59;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003709;BASAURI COMISARIA;5;02;31/10/1994;26.857,32
09/05/2016;09/02/2017;3248;60;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003628;ZARAUTZ COMISARIA;5;02;31/10/1994;26.857,32
09/05/2016;09/02/2017;3248;61;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003657;IRUN COMISARIA;5;02;31/03/2007;26.857,32
09/05/2016;09/02/2017;3248;62;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000333;GOBIERNO VASCO - BILBAO, GRAN VIA, 81;5;02;31/12/2017;26.857,32
09/05/2016;09/02/2017;3248;65;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003659;UNIDAD DE PROTECCION;5;02;;26.857,32
09/05/2016;09/02/2017;3248;66;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003659;UNIDAD DE PROTECCION;5;02;;26.857,32
09/05/2016;09/02/2017;3248;67;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1997;26.857,32
09/05/2016;09/02/2017;3248;68;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/10/1997;26.857,32
09/05/2016;09/02/2017;3248;69;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;5;02;31/03/1991;26.857,32
09/05/2016;09/02/2017;3248;7;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003685;BILBAO COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;71;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003685;BILBAO COMISARIA;5;02;;26.857,32
09/05/2016;09/02/2017;3248;73;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003661;GIPUZKOA TRAFICO;5;02;31/10/2003;26.857,32
09/05/2016;09/02/2017;3248;74;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003629;ERANDIO COMISARIA;5;02;31/03/2011;26.857,32
09/05/2016;09/02/2017;3248;75;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003708;AZKOITIA COMISARIA;5;02;31/10/2003;26.857,32
09/05/2016;09/02/2017;3248;9;AUXILIAR ADMINISTRATIVO/A A;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000867;U.T.A.P. SEDE CENTRAL GETXO;5;02;;26.857,32
09/05/2016;09/02/2017;3254;1;D.U.E.;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;10;02;31/03/2011;35.330,96
09/05/2016;09/02/2017;3254;2;D.U.E.;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;10;02;31/03/2014;35.330,96
09/05/2016;09/02/2017;3254;3;D.U.E.;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000322;SEDE DE INTERIOR-ERANDIO;10;02;31/03/2014;35.330,96
09/05/2016;09/02/2017;3257;1;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003670;GETXO COMISARIA;8;02;31/03/2014;31.443,44
09/05/2016;09/02/2017;3257;10;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;003627;TOLOSA COMISARIA;8;02;31/10/1991;31.443,44
09/05/2016;09/02/2017;3257;11;JEFE/A DE CENTRO;11;SEGURIDAD;111300000000;DIRECCIÓN DE RECURSOS HUMANOS;000813;CENTRAL DE INTERIOR DE VITORIA-GASTEIZ;8;02;31/10/1991;31.443,44
